0.314159, 0.314159, 0.451954
0.628319, 0.314159, 0.594875
0.942478, 0.314159, 0.711847
1.25664, 0.314159, 0.782637
1.5708, 0.314159, 0.793832
1.88496, 0.314159, 0.739518
2.19911, 0.314159, 0.621388
2.51327, 0.314159, 0.448221
2.82743, 0.314159, 0.234749
0.314159, 0.628319, 0.594865
0.628319, 0.628319, 0.627837
0.942478, 0.628319, 0.660754
1.25664, 0.628319, 0.673689
1.5708, 0.628319, 0.653042
1.88496, 0.628319, 0.591671
2.19911, 0.628319, 0.48869
2.51327, 0.628319, 0.348883
2.82743, 0.628319, 0.181717
0.314159, 0.942478, 0.711821
0.628319, 0.942478, 0.660729
0.942478, 0.942478, 0.629475
1.25664, 0.942478, 0.598123
1.5708, 0.942478, 0.552767
1.88496, 0.942478, 0.485235
2.19911, 0.942478, 0.39265
2.51327, 0.942478, 0.276783
2.82743, 0.942478, 0.143171
0.314159, 1.25664, 0.782591
0.628319, 1.25664, 0.673631
0.942478, 1.25664, 0.598084
1.25664, 1.25664, 0.536312
1.5708, 1.25664, 0.474408
1.88496, 1.25664, 0.403604
2.19911, 1.25664, 0.319679
2.51327, 1.25664, 0.222276
2.82743, 1.25664, 0.114103
0.314159, 1.5708, 0.793769
0.628319, 1.5708, 0.652953
0.942478, 1.5708, 0.552687
1.25664, 1.5708, 0.474362
1.5708, 1.5708, 0.404664
1.88496, 1.5708, 0.334825
2.19911, 1.5708, 0.259954
2.51327, 1.5708, 0.178369
2.82743, 1.5708, 0.0908788
0.314159, 1.88496, 0.739444
0.628319, 1.88496, 0.59156
0.942478, 1.88496, 0.485123
1.25664, 1.88496, 0.403518
1.5708, 1.88496, 0.33478
1.88496, 1.88496, 0.27081
2.19911, 1.88496, 0.206717
2.51327, 1.88496, 0.140204
2.82743, 1.88496, 0.0709559
0.314159, 2.19911, 0.621313
0.628319, 2.19911, 0.488574
0.942478, 2.19911, 0.392524
1.25664, 2.19911, 0.31957
1.5708, 2.19911, 0.259879
1.88496, 2.19911, 0.206682
2.19911, 2.19911, 0.155698
2.51327, 2.19911, 0.104628
2.82743, 2.19911, 0.0526636
0.314159, 2.51327, 0.448158
0.628319, 2.51327, 0.348784
0.942478, 2.51327, 0.276671
1.25664, 2.51327, 0.222172
1.5708, 2.51327, 0.178289
1.88496, 2.51327, 0.140154
2.19911, 2.51327, 0.104607
2.51327, 2.51327, 0.0698306
2.82743, 2.51327, 0.0350102
0.314159, 2.82743, 0.234712
0.628319, 2.82743, 0.181657
0.942478, 2.82743, 0.143101
1.25664, 2.82743, 0.114036
1.5708, 2.82743, 0.0908233
1.88496, 2.82743, 0.0709169
2.19911, 2.82743, 0.0526419
2.51327, 2.82743, 0.0350024
2.82743, 2.82743, 0.0175071
