0.10472, 0.10472, 0.188207
0.20944, 0.10472, 0.271886
0.314159, 0.10472, 0.354443
0.418879, 0.10472, 0.434786
0.523599, 0.10472, 0.51187
0.628319, 0.10472, 0.584698
0.733038, 0.10472, 0.652337
0.837758, 0.10472, 0.713923
0.942478, 0.10472, 0.768671
1.0472, 0.10472, 0.815881
1.15192, 0.10472, 0.854946
1.25664, 0.10472, 0.885356
1.36136, 0.10472, 0.906705
1.46608, 0.10472, 0.918692
1.5708, 0.10472, 0.921125
1.67552, 0.10472, 0.913923
1.78024, 0.10472, 0.897116
1.88496, 0.10472, 0.870841
1.98968, 0.10472, 0.835346
2.0944, 0.10472, 0.790982
2.19911, 0.10472, 0.7382
2.30383, 0.10472, 0.677546
2.40855, 0.10472, 0.609655
2.51327, 0.10472, 0.535244
2.61799, 0.10472, 0.455102
2.72271, 0.10472, 0.370083
2.82743, 0.10472, 0.281094
2.93215, 0.10472, 0.18909
3.03687, 0.10472, 0.0950551
0.10472, 0.20944, 0.271886
0.20944, 0.20944, 0.336983
0.314159, 0.20944, 0.402081
0.418879, 0.20944, 0.466096
0.523599, 0.20944, 0.527995
0.628319, 0.20944, 0.586799
0.733038, 0.20944, 0.641595
0.837758, 0.20944, 0.691539
0.942478, 0.20944, 0.735862
1.0472, 0.20944, 0.773881
1.15192, 0.20944, 0.805
1.25664, 0.20944, 0.828717
1.36136, 0.20944, 0.844624
1.46608, 0.20944, 0.852415
1.5708, 0.20944, 0.851885
1.67552, 0.20944, 0.842931
1.78024, 0.20944, 0.825551
1.88496, 0.20944, 0.799847
1.98968, 0.20944, 0.766017
2.0944, 0.20944, 0.724357
2.19911, 0.20944, 0.675255
2.30383, 0.20944, 0.619184
2.40855, 0.20944, 0.556701
2.51327, 0.20944, 0.488434
2.61799, 0.20944, 0.415082
2.72271, 0.20944, 0.337398
2.82743, 0.20944, 0.256188
2.93215, 0.20944, 0.172297
3.03687, 0.20944, 0.0866023
0.10472, 0.314159, 0.354443
0.20944, 0.314159, 0.402081
0.314159, 0.314159, 0.450801
0.418879, 0.314159, 0.499521
0.523599, 0.314159, 0.547214
0.628319, 0.314159, 0.59291
0.733038, 0.314159, 0.635707
0.837758, 0.314159, 0.674775
0.942478, 0.314159, 0.709358
1.0472, 0.314159, 0.738781
1.15192, 0.314159, 0.762458
1.25664, 0.314159, 0.779887
1.36136, 0.314159, 0.790659
1.46608, 0.314159, 0.79446
1.5708, 0.314159, 0.79107
1.67552, 0.314159, 0.780363
1.78024, 0.314159, 0.762311
1.88496, 0.314159, 0.736977
1.98968, 0.314159, 0.704517
2.0944, 0.314159, 0.665174
2.19911, 0.314159, 0.619277
2.30383, 0.314159, 0.567235
2.40855, 0.314159, 0.509529
2.51327, 0.314159, 0.446711
2.61799, 0.314159, 0.379393
2.72271, 0.314159, 0.308239
2.82743, 0.314159, 0.233962
2.93215, 0.314159, 0.157309
3.03687, 0.314159, 0.0790569
0.10472, 0.418879, 0.434786
0.20944, 0.418879, 0.466096
0.314159, 0.418879, 0.499521
0.418879, 0.418879, 0.533975
0.523599, 0.418879, 0.568429
0.628319, 0.418879, 0.601919
0.733038, 0.418879, 0.633549
0.837758, 0.418879, 0.662496
0.942478, 0.418879, 0.688012
1.0472, 0.418879, 0.709429
1.15192, 0.418879, 0.726163
1.25664, 0.418879, 0.737713
1.36136, 0.418879, 0.743665
1.46608, 0.418879, 0.743696
1.5708, 0.418879, 0.73757
1.67552, 0.418879, 0.725142
1.78024, 0.418879, 0.706353
1.88496, 0.418879, 0.681235
1.98968, 0.418879, 0.6499
2.0944, 0.418879, 0.612546
2.19911, 0.418879, 0.569446
2.30383, 0.418879, 0.520948
2.40855, 0.418879, 0.46747
2.51327, 0.418879, 0.409488
2.61799, 0.418879, 0.347538
2.72271, 0.418879, 0.282204
2.82743, 0.418879, 0.214112
2.93215, 0.418879, 0.143921
3.03687, 0.418879, 0.0723161
0.10472, 0.523599, 0.51187
0.20944, 0.523599, 0.527995
0.314159, 0.523599, 0.547214
0.418879, 0.523599, 0.568429
0.523599, 0.523599, 0.590608
0.628319, 0.523599, 0.612787
0.733038, 0.523599, 0.634074
0.837758, 0.523599, 0.653647
0.942478, 0.523599, 0.670765
1.0472, 0.523599, 0.684761
1.15192, 0.523599, 0.695052
1.25664, 0.523599, 0.701136
1.36136, 0.523599, 0.702593
1.46608, 0.523599, 0.699089
1.5708, 0.523599, 0.690373
1.67552, 0.523599, 0.67628
1.78024, 0.523599, 0.656726
1.88496, 0.523599, 0.631708
1.98968, 0.523599, 0.601302
2.0944, 0.523599, 0.565662
2.19911, 0.523599, 0.525012
2.30383, 0.523599, 0.479644
2.40855, 0.523599, 0.429913
2.51327, 0.523599, 0.376233
2.61799, 0.523599, 0.319068
2.72271, 0.523599, 0.258928
2.82743, 0.523599, 0.196361
2.93215, 0.523599, 0.131946
3.03687, 0.523599, 0.0662864
0.10472, 0.628319, 0.584698
0.20944, 0.628319, 0.586799
0.314159, 0.628319, 0.59291
0.418879, 0.628319, 0.601919
0.523599, 0.628319, 0.612787
0.628319, 0.628319, 0.624549
0.733038, 0.628319, 0.636311
0.837758, 0.628319, 0.647255
0.942478, 0.628319, 0.656639
1.0472, 0.628319, 0.663799
1.15192, 0.628319, 0.668149
1.25664, 0.628319, 0.669186
1.36136, 0.628319, 0.666482
1.46608, 0.628319, 0.659693
1.5708, 0.628319, 0.648554
1.67552, 0.628319, 0.63288
1.78024, 0.628319, 0.612562
1.88496, 0.628319, 0.587568
1.98968, 0.628319, 0.55794
2.0944, 0.628319, 0.523789
2.19911, 0.628319, 0.485296
2.30383, 0.628319, 0.442701
2.40855, 0.628319, 0.396306
2.51327, 0.628319, 0.346463
2.61799, 0.628319, 0.293573
2.72271, 0.628319, 0.238079
2.82743, 0.628319, 0.180458
2.93215, 0.628319, 0.121217
3.03687, 0.628319, 0.0608832
0.10472, 0.733038, 0.652337
0.20944, 0.733038, 0.641595
0.314159, 0.733038, 0.635707
0.418879, 0.733038, 0.633549
0.523599, 0.733038, 0.634074
0.628319, 0.733038, 0.636311
0.733038, 0.733038, 0.639367
0.837758, 0.733038, 0.642422
0.942478, 0.733038, 0.644736
1.0472, 0.733038, 0.645645
1.15192, 0.733038, 0.644561
1.25664, 0.733038, 0.640975
1.36136, 0.733038, 0.634456
1.46608, 0.733038, 0.624647
1.5708, 0.733038, 0.611271
1.67552, 0.733038, 0.594123
1.78024, 0.733038, 0.573073
1.88496, 0.733038, 0.548062
1.98968, 0.733038, 0.519099
2.0944, 0.733038, 0.486259
2.19911, 0.733038, 0.449681
2.30383, 0.733038, 0.40956
2.40855, 0.733038, 0.366146
2.51327, 0.733038, 0.319739
2.61799, 0.733038, 0.270682
2.72271, 0.733038, 0.219356
2.82743, 0.733038, 0.166175
2.93215, 0.733038, 0.111579
3.03687, 0.733038, 0.0560299
0.10472, 0.837758, 0.713923
0.20944, 0.837758, 0.691539
0.314159, 0.837758, 0.674775
0.418879, 0.837758, 0.662496
0.523599, 0.837758, 0.653647
0.628319, 0.837758, 0.647255
0.733038, 0.837758, 0.642422
0.837758, 0.837758, 0.638331
0.942478, 0.837758, 0.63424
1.0472, 0.837758, 0.629484
1.15192, 0.837758, 0.623475
1.25664, 0.837758, 0.615699
1.36136, 0.837758, 0.605719
1.46608, 0.837758, 0.593169
1.5708, 0.837758, 0.57776
1.67552, 0.837758, 0.559269
1.78024, 0.837758, 0.537547
1.88496, 0.837758, 0.512508
1.98968, 0.837758, 0.484135
2.0944, 0.837758, 0.452468
2.19911, 0.837758, 0.417609
2.30383, 0.837758, 0.379711
2.40855, 0.837758, 0.33898
2.51327, 0.837758, 0.295666
2.61799, 0.837758, 0.25006
2.72271, 0.837758, 0.202488
2.82743, 0.837758, 0.153306
2.93215, 0.837758, 0.102896
